date,sku_id,product_name,category,price,cost,competitor_price,quantity_sold
2023-05-14,131,Snacks_Product_31,Snacks,13.83,10.36,13.56,0
2023-05-15,131,Snacks_Product_31,Snacks,16.24,10.36,15.74,0
2023-05-16,131,Snacks_Product_31,Snacks,16.35,10.36,17.24,0
2023-05-17,131,Snacks_Product_31,Snacks,14.9,10.36,13.36,0
2023-05-18,131,Snacks_Product_31,Snacks,16.64,10.36,13.68,0
2023-05-19,131,Snacks_Product_31,Snacks,14.67,10.36,16.42,0
2023-05-20,131,Snacks_Product_31,Snacks,14.48,10.36,14.46,0
2023-05-21,131,Snacks_Product_31,Snacks,16.7,10.36,17.29,0
2023-05-22,131,Snacks_Product_31,Snacks,14.45,10.36,15.78,0
2023-05-23,131,Snacks_Product_31,Snacks,15.04,10.36,15.13,0
2023-05-24,131,Snacks_Product_31,Snacks,15.55,10.36,14.47,0
2023-05-25,131,Snacks_Product_31,Snacks,14.67,10.36,14.02,0
2023-05-26,131,Snacks_Product_31,Snacks,14.86,10.36,15.89,0
2023-05-27,131,Snacks_Product_31,Snacks,15.88,10.36,15.63,0
2023-05-28,131,Snacks_Product_31,Snacks,15.89,10.36,14.56,0
2023-05-29,131,Snacks_Product_31,Snacks,16.13,10.36,17.11,0
2023-05-30,131,Snacks_Product_31,Snacks,15.49,10.36,16.4,0
2023-05-31,131,Snacks_Product_31,Snacks,14.4,10.36,14.11,0
2023-06-01,131,Snacks_Product_31,Snacks,14.7,10.36,17.23,0
2023-06-02,131,Snacks_Product_31,Snacks,16.43,10.36,16.37,0
2023-06-03,131,Snacks_Product_31,Snacks,15.92,10.36,17.02,0
2023-06-04,131,Snacks_Product_31,Snacks,13.95,10.36,13.55,0
2023-06-05,131,Snacks_Product_31,Snacks,15.98,10.36,13.08,0
2023-06-06,131,Snacks_Product_31,Snacks,14.69,10.36,15.18,0
2023-06-07,131,Snacks_Product_31,Snacks,13.76,10.36,14.97,0
2023-06-08,131,Snacks_Product_31,Snacks,15.16,10.36,16.9,0
2023-06-09,131,Snacks_Product_31,Snacks,16.37,10.36,13.71,0
2023-06-10,131,Snacks_Product_31,Snacks,15.04,10.36,13.03,0
2023-06-11,131,Snacks_Product_31,Snacks,16.69,10.36,15.34,0
2023-06-12,131,Snacks_Product_31,Snacks,14.23,10.36,13.74,0
2023-06-13,131,Snacks_Product_31,Snacks,14.75,10.36,13.15,0
2023-06-14,131,Snacks_Product_31,Snacks,13.74,10.36,13.03,0
2023-06-15,131,Snacks_Product_31,Snacks,13.84,10.36,13.58,1
2023-06-16,131,Snacks_Product_31,Snacks,14.76,10.36,14.64,0
2023-06-17,131,Snacks_Product_31,Snacks,15.29,10.36,16.96,0
2023-06-18,131,Snacks_Product_31,Snacks,14.41,10.36,16.4,0
2023-06-19,131,Snacks_Product_31,Snacks,14.19,10.36,15.35,0
2023-06-20,131,Snacks_Product_31,Snacks,14.97,10.36,14.89,0
2023-06-21,131,Snacks_Product_31,Snacks,14.21,10.36,15.01,0
2023-06-22,131,Snacks_Product_31,Snacks,15.61,10.36,16.96,0
2023-06-23,131,Snacks_Product_31,Snacks,16.59,10.36,16.23,0
2023-06-24,131,Snacks_Product_31,Snacks,16.14,10.36,13.71,0
2023-06-25,131,Snacks_Product_31,Snacks,14.34,10.36,17.21,0
2023-06-26,131,Snacks_Product_31,Snacks,16.58,10.36,16.45,0
2023-06-27,131,Snacks_Product_31,Snacks,15.97,10.36,13.08,0
2023-06-28,131,Snacks_Product_31,Snacks,14.16,10.36,15.22,0
2023-06-29,131,Snacks_Product_31,Snacks,15.45,10.36,15.91,0
2023-06-30,131,Snacks_Product_31,Snacks,16.63,10.36,13.21,0
2023-07-01,131,Snacks_Product_31,Snacks,13.98,10.36,14.54,0
2023-07-02,131,Snacks_Product_31,Snacks,14.51,10.36,15.88,0
2023-07-03,131,Snacks_Product_31,Snacks,14.83,10.36,16.65,0
2023-07-04,131,Snacks_Product_31,Snacks,14.04,10.36,17.38,0
2023-07-05,131,Snacks_Product_31,Snacks,14.6,10.36,13.48,0
2023-07-06,131,Snacks_Product_31,Snacks,15.79,10.36,15.81,0
2023-07-07,131,Snacks_Product_31,Snacks,15.14,10.36,17.0,0
2023-07-08,131,Snacks_Product_31,Snacks,14.97,10.36,16.2,0
2023-07-09,131,Snacks_Product_31,Snacks,15.0,10.36,15.81,0
2023-07-10,131,Snacks_Product_31,Snacks,16.0,10.36,13.91,0
2023-07-11,131,Snacks_Product_31,Snacks,16.7,10.36,16.65,0
2023-07-12,131,Snacks_Product_31,Snacks,15.48,10.36,15.49,0
2023-07-13,131,Snacks_Product_31,Snacks,15.97,10.36,13.44,0
2023-07-14,131,Snacks_Product_31,Snacks,14.82,10.36,17.2,0
2023-07-15,131,Snacks_Product_31,Snacks,16.3,10.36,17.44,0
2023-07-16,131,Snacks_Product_31,Snacks,14.97,10.36,15.38,0
2023-07-17,131,Snacks_Product_31,Snacks,16.53,10.36,16.47,0
2023-07-18,131,Snacks_Product_31,Snacks,15.95,10.36,15.59,0
2023-07-19,131,Snacks_Product_31,Snacks,15.84,10.36,14.85,0
2023-07-20,131,Snacks_Product_31,Snacks,14.57,10.36,14.79,0
2023-07-21,131,Snacks_Product_31,Snacks,16.11,10.36,17.33,0
2023-07-22,131,Snacks_Product_31,Snacks,14.01,10.36,14.61,0
2023-07-23,131,Snacks_Product_31,Snacks,15.32,10.36,15.16,0
2023-07-24,131,Snacks_Product_31,Snacks,15.92,10.36,14.06,0
2023-07-25,131,Snacks_Product_31,Snacks,16.37,10.36,14.08,0
2023-07-26,131,Snacks_Product_31,Snacks,15.42,10.36,14.55,0
2023-07-27,131,Snacks_Product_31,Snacks,14.47,10.36,17.15,0
2023-07-28,131,Snacks_Product_31,Snacks,16.27,10.36,14.74,0
2023-07-29,131,Snacks_Product_31,Snacks,16.02,10.36,15.45,0
2023-07-30,131,Snacks_Product_31,Snacks,14.15,10.36,15.42,0
2023-07-31,131,Snacks_Product_31,Snacks,16.34,10.36,15.59,0
2023-08-01,131,Snacks_Product_31,Snacks,16.61,10.36,16.67,0
2023-08-02,131,Snacks_Product_31,Snacks,15.32,10.36,17.04,0
2023-08-03,131,Snacks_Product_31,Snacks,13.8,10.36,13.88,0
2023-08-04,131,Snacks_Product_31,Snacks,16.47,10.36,16.85,0
2023-08-05,131,Snacks_Product_31,Snacks,14.06,10.36,15.43,1
2023-08-06,131,Snacks_Product_31,Snacks,15.61,10.36,17.14,0
2023-08-07,131,Snacks_Product_31,Snacks,14.91,10.36,17.11,0
2023-08-08,131,Snacks_Product_31,Snacks,16.7,10.36,14.7,0
2023-08-09,131,Snacks_Product_31,Snacks,16.48,10.36,15.9,0
2023-08-10,131,Snacks_Product_31,Snacks,16.07,10.36,16.9,0
2023-08-11,131,Snacks_Product_31,Snacks,14.29,10.36,14.68,0
2023-08-12,131,Snacks_Product_31,Snacks,15.81,10.36,13.13,0
2023-08-13,131,Snacks_Product_31,Snacks,15.43,10.36,14.57,0
2023-08-14,131,Snacks_Product_31,Snacks,14.1,10.36,14.59,0
2023-08-15,131,Snacks_Product_31,Snacks,16.1,10.36,16.61,0
2023-08-16,131,Snacks_Product_31,Snacks,13.95,10.36,14.34,0
2023-08-17,131,Snacks_Product_31,Snacks,15.15,10.36,17.01,0
2023-08-18,131,Snacks_Product_31,Snacks,14.98,10.36,15.43,0
2023-08-19,131,Snacks_Product_31,Snacks,16.14,10.36,15.6,0
2023-08-20,131,Snacks_Product_31,Snacks,14.99,10.36,16.61,0
2023-08-21,131,Snacks_Product_31,Snacks,15.8,10.36,13.54,0
2023-08-22,131,Snacks_Product_31,Snacks,15.14,10.36,13.01,0
2023-08-23,131,Snacks_Product_31,Snacks,15.46,10.36,13.19,0
2023-08-24,131,Snacks_Product_31,Snacks,14.42,10.36,13.07,0
2023-08-25,131,Snacks_Product_31,Snacks,14.3,10.36,16.12,0
2023-08-26,131,Snacks_Product_31,Snacks,15.85,10.36,14.04,0
2023-08-27,131,Snacks_Product_31,Snacks,14.06,10.36,16.84,0
2023-08-28,131,Snacks_Product_31,Snacks,14.22,10.36,16.95,0
2023-08-29,131,Snacks_Product_31,Snacks,16.55,10.36,14.55,0
2023-08-30,131,Snacks_Product_31,Snacks,14.46,10.36,13.82,0
2023-08-31,131,Snacks_Product_31,Snacks,14.67,10.36,15.2,0
2023-09-01,131,Snacks_Product_31,Snacks,15.61,10.36,16.65,0
2023-09-02,131,Snacks_Product_31,Snacks,15.03,10.36,16.05,0
2023-09-03,131,Snacks_Product_31,Snacks,15.39,10.36,13.04,0
2023-09-04,131,Snacks_Product_31,Snacks,14.13,10.36,12.96,0
2023-09-05,131,Snacks_Product_31,Snacks,15.73,10.36,13.45,0
2023-09-06,131,Snacks_Product_31,Snacks,14.16,10.36,14.46,0
2023-09-07,131,Snacks_Product_31,Snacks,15.96,10.36,15.38,0
2023-09-08,131,Snacks_Product_31,Snacks,15.28,10.36,16.66,0
2023-09-09,131,Snacks_Product_31,Snacks,16.17,10.36,13.58,0
2023-09-10,131,Snacks_Product_31,Snacks,14.21,10.36,13.62,0
2023-09-11,131,Snacks_Product_31,Snacks,14.84,10.36,16.87,0
2023-09-12,131,Snacks_Product_31,Snacks,16.26,10.36,17.14,0
2023-09-13,131,Snacks_Product_31,Snacks,16.12,10.36,15.44,0
2023-09-14,131,Snacks_Product_31,Snacks,16.62,10.36,16.51,0
2023-09-15,131,Snacks_Product_31,Snacks,14.36,10.36,14.49,0
2023-09-16,131,Snacks_Product_31,Snacks,15.33,10.36,17.24,0
2023-09-17,131,Snacks_Product_31,Snacks,13.74,10.36,17.06,0
2023-09-18,131,Snacks_Product_31,Snacks,16.62,10.36,16.8,0
2023-09-19,131,Snacks_Product_31,Snacks,14.22,10.36,12.99,0
2023-09-20,131,Snacks_Product_31,Snacks,16.44,10.36,15.31,0
2023-09-21,131,Snacks_Product_31,Snacks,15.75,10.36,13.05,0
2023-09-22,131,Snacks_Product_31,Snacks,16.54,10.36,16.02,0
2023-09-23,131,Snacks_Product_31,Snacks,14.44,10.36,13.76,0
2023-09-24,131,Snacks_Product_31,Snacks,14.74,10.36,15.84,0
2023-09-25,131,Snacks_Product_31,Snacks,14.19,10.36,13.37,0
2023-09-26,131,Snacks_Product_31,Snacks,14.97,10.36,16.38,0
2023-09-27,131,Snacks_Product_31,Snacks,16.57,10.36,16.24,0
2023-09-28,131,Snacks_Product_31,Snacks,15.42,10.36,12.95,0
2023-09-29,131,Snacks_Product_31,Snacks,14.95,10.36,16.54,0
2023-09-30,131,Snacks_Product_31,Snacks,14.68,10.36,13.67,0
2023-10-01,131,Snacks_Product_31,Snacks,15.47,10.36,13.43,0
2023-10-02,131,Snacks_Product_31,Snacks,15.89,10.36,15.21,0
2023-10-03,131,Snacks_Product_31,Snacks,14.92,10.36,15.62,0
2023-10-04,131,Snacks_Product_31,Snacks,14.39,10.36,13.4,0
2023-10-05,131,Snacks_Product_31,Snacks,15.47,10.36,14.32,0
2023-10-06,131,Snacks_Product_31,Snacks,14.8,10.36,14.79,0
2023-10-07,131,Snacks_Product_31,Snacks,16.71,10.36,17.23,0
2023-10-08,131,Snacks_Product_31,Snacks,15.03,10.36,14.07,0
2023-10-09,131,Snacks_Product_31,Snacks,15.01,10.36,14.12,0
2023-10-10,131,Snacks_Product_31,Snacks,16.24,10.36,15.94,0
2023-10-11,131,Snacks_Product_31,Snacks,14.45,10.36,16.24,0
2023-10-12,131,Snacks_Product_31,Snacks,13.89,10.36,12.98,0
2023-10-13,131,Snacks_Product_31,Snacks,16.28,10.36,13.54,0
2023-10-14,131,Snacks_Product_31,Snacks,15.48,10.36,14.56,0
2023-10-15,131,Snacks_Product_31,Snacks,14.48,10.36,15.81,0
2023-10-16,131,Snacks_Product_31,Snacks,14.73,10.36,13.54,0
2023-10-17,131,Snacks_Product_31,Snacks,14.98,10.36,14.56,0
2023-10-18,131,Snacks_Product_31,Snacks,15.76,10.36,13.29,0
2023-10-19,131,Snacks_Product_31,Snacks,15.11,10.36,15.53,0
2023-10-20,131,Snacks_Product_31,Snacks,14.89,10.36,14.87,0
2023-10-21,131,Snacks_Product_31,Snacks,16.06,10.36,16.52,0
2023-10-22,131,Snacks_Product_31,Snacks,13.91,10.36,15.55,0
2023-10-23,131,Snacks_Product_31,Snacks,15.67,10.36,15.93,0
2023-10-24,131,Snacks_Product_31,Snacks,15.05,10.36,15.99,0
2023-10-25,131,Snacks_Product_31,Snacks,14.71,10.36,15.62,0
2023-10-26,131,Snacks_Product_31,Snacks,16.51,10.36,13.0,0
2023-10-27,131,Snacks_Product_31,Snacks,16.05,10.36,16.72,0
2023-10-28,131,Snacks_Product_31,Snacks,14.35,10.36,17.11,0
2023-10-29,131,Snacks_Product_31,Snacks,15.67,10.36,15.36,0
2023-10-30,131,Snacks_Product_31,Snacks,16.19,10.36,13.44,0
2023-10-31,131,Snacks_Product_31,Snacks,16.7,10.36,15.91,0
2023-11-01,131,Snacks_Product_31,Snacks,15.81,10.36,14.59,0
2023-11-02,131,Snacks_Product_31,Snacks,15.79,10.36,13.26,0
2023-11-03,131,Snacks_Product_31,Snacks,15.55,10.36,16.82,0
2023-11-04,131,Snacks_Product_31,Snacks,13.81,10.36,16.17,0
2023-11-05,131,Snacks_Product_31,Snacks,15.47,10.36,16.6,0
2023-11-06,131,Snacks_Product_31,Snacks,16.14,10.36,16.56,0
2023-11-07,131,Snacks_Product_31,Snacks,14.89,10.36,14.56,0
2023-11-08,131,Snacks_Product_31,Snacks,15.47,10.36,15.13,0
2023-11-09,131,Snacks_Product_31,Snacks,16.51,10.36,13.99,0
2023-11-10,131,Snacks_Product_31,Snacks,14.21,10.36,16.37,0
2023-11-11,131,Snacks_Product_31,Snacks,14.54,10.36,15.32,0
2023-11-12,131,Snacks_Product_31,Snacks,14.02,10.36,15.89,0
2023-11-13,131,Snacks_Product_31,Snacks,15.21,10.36,14.55,0
2023-11-14,131,Snacks_Product_31,Snacks,16.24,10.36,16.03,0
2023-11-15,131,Snacks_Product_31,Snacks,15.01,10.36,15.99,0
2023-11-16,131,Snacks_Product_31,Snacks,13.9,10.36,16.44,0
2023-11-17,131,Snacks_Product_31,Snacks,14.49,10.36,13.64,0
2023-11-18,131,Snacks_Product_31,Snacks,16.39,10.36,15.77,0
2023-11-19,131,Snacks_Product_31,Snacks,15.38,10.36,16.94,0
2023-11-20,131,Snacks_Product_31,Snacks,16.47,10.36,13.36,0
2023-11-21,131,Snacks_Product_31,Snacks,16.23,10.36,17.31,0
2023-11-22,131,Snacks_Product_31,Snacks,14.95,10.36,13.87,0
2023-11-23,131,Snacks_Product_31,Snacks,15.61,10.36,17.2,0
2023-11-24,131,Snacks_Product_31,Snacks,15.71,10.36,16.89,0
2023-11-25,131,Snacks_Product_31,Snacks,15.96,10.36,16.44,0
2023-11-26,131,Snacks_Product_31,Snacks,14.7,10.36,13.88,0
2023-11-27,131,Snacks_Product_31,Snacks,14.57,10.36,13.91,0
2023-11-28,131,Snacks_Product_31,Snacks,15.77,10.36,14.11,0
2023-11-29,131,Snacks_Product_31,Snacks,16.18,10.36,16.62,0
2023-11-30,131,Snacks_Product_31,Snacks,14.95,10.36,13.78,0
2023-12-01,131,Snacks_Product_31,Snacks,14.66,10.36,15.58,0
2023-12-02,131,Snacks_Product_31,Snacks,16.2,10.36,16.47,0
2023-12-03,131,Snacks_Product_31,Snacks,15.78,10.36,15.03,0
2023-12-04,131,Snacks_Product_31,Snacks,14.73,10.36,16.76,0
2023-12-05,131,Snacks_Product_31,Snacks,15.3,10.36,15.49,0
2023-12-06,131,Snacks_Product_31,Snacks,16.61,10.36,15.64,0
2023-12-07,131,Snacks_Product_31,Snacks,15.97,10.36,16.01,0
2023-12-08,131,Snacks_Product_31,Snacks,14.36,10.36,16.79,0
2023-12-09,131,Snacks_Product_31,Snacks,14.58,10.36,12.95,0
2023-12-10,131,Snacks_Product_31,Snacks,14.49,10.36,14.72,0
2023-12-11,131,Snacks_Product_31,Snacks,16.27,10.36,17.32,0
2023-12-12,131,Snacks_Product_31,Snacks,15.64,10.36,13.38,0
2023-12-13,131,Snacks_Product_31,Snacks,16.55,10.36,13.99,0
2023-12-14,131,Snacks_Product_31,Snacks,13.96,10.36,15.53,0
2023-12-15,131,Snacks_Product_31,Snacks,13.85,10.36,16.84,0
2023-12-16,131,Snacks_Product_31,Snacks,15.74,10.36,13.37,0
2023-12-17,131,Snacks_Product_31,Snacks,14.5,10.36,12.95,0
2023-12-18,131,Snacks_Product_31,Snacks,15.75,10.36,16.06,0
2023-12-19,131,Snacks_Product_31,Snacks,15.89,10.36,15.65,0
2023-12-20,131,Snacks_Product_31,Snacks,14.61,10.36,14.16,0
2023-12-21,131,Snacks_Product_31,Snacks,16.58,10.36,17.3,0
2023-12-22,131,Snacks_Product_31,Snacks,16.04,10.36,15.48,0
2023-12-23,131,Snacks_Product_31,Snacks,14.8,10.36,15.95,0
2023-12-24,131,Snacks_Product_31,Snacks,14.94,10.36,14.65,0
2023-12-25,131,Snacks_Product_31,Snacks,15.86,10.36,17.13,0
2023-12-26,131,Snacks_Product_31,Snacks,14.61,10.36,14.19,0
2023-12-27,131,Snacks_Product_31,Snacks,14.59,10.36,16.34,0
2023-12-28,131,Snacks_Product_31,Snacks,15.59,10.36,13.46,0
2023-12-29,131,Snacks_Product_31,Snacks,14.1,10.36,15.38,0
2023-12-30,131,Snacks_Product_31,Snacks,16.71,10.36,15.56,0
2023-12-31,131,Snacks_Product_31,Snacks,14.56,10.36,13.79,0
2024-01-01,131,Snacks_Product_31,Snacks,14.85,10.36,14.4,0
2023-01-01,132,Cereal_Product_32,Cereal,10.47,6.96,9.74,3
2023-01-02,132,Cereal_Product_32,Cereal,11.39,6.96,10.23,4
2023-01-03,132,Cereal_Product_32,Cereal,11.36,6.96,10.73,4
2023-01-04,132,Cereal_Product_32,Cereal,12.36,6.96,12.99,3
2023-01-05,132,Cereal_Product_32,Cereal,12.29,6.96,12.3,4
2023-01-06,132,Cereal_Product_32,Cereal,11.91,6.96,12.5,3
2023-01-07,132,Cereal_Product_32,Cereal,12.2,6.96,11.91,3
2023-01-08,132,Cereal_Product_32,Cereal,11.9,6.96,10.64,3
2023-01-09,132,Cereal_Product_32,Cereal,11.84,6.96,12.06,3
2023-01-10,132,Cereal_Product_32,Cereal,10.7,6.96,11.94,4
2023-01-11,132,Cereal_Product_32,Cereal,11.61,6.96,11.72,4
2023-01-12,132,Cereal_Product_32,Cereal,12.29,6.96,10.66,3
2023-01-13,132,Cereal_Product_32,Cereal,11.91,6.96,10.54,3
2023-01-14,132,Cereal_Product_32,Cereal,11.58,6.96,10.79,3
2023-01-15,132,Cereal_Product_32,Cereal,10.8,6.96,10.71,4
2023-01-16,132,Cereal_Product_32,Cereal,11.75,6.96,9.91,3
2023-01-17,132,Cereal_Product_32,Cereal,11.0,6.96,12.37,4
2023-01-18,132,Cereal_Product_32,Cereal,10.36,6.96,10.9,4
2023-01-19,132,Cereal_Product_32,Cereal,10.75,6.96,12.05,4
2023-01-20,132,Cereal_Product_32,Cereal,11.09,6.96,10.6,4
2023-01-21,132,Cereal_Product_32,Cereal,12.47,6.96,11.69,3
2023-01-22,132,Cereal_Product_32,Cereal,11.93,6.96,9.76,3
2023-01-23,132,Cereal_Product_32,Cereal,10.84,6.96,10.0,4
2023-01-24,132,Cereal_Product_32,Cereal,11.94,6.96,10.88,3
2023-01-25,132,Cereal_Product_32,Cereal,11.02,6.96,10.56,3
2023-01-26,132,Cereal_Product_32,Cereal,11.59,6.96,10.85,4
2023-01-27,132,Cereal_Product_32,Cereal,11.94,6.96,12.81,4
2023-01-28,132,Cereal_Product_32,Cereal,11.89,6.96,9.89,3
2023-01-29,132,Cereal_Product_32,Cereal,10.53,6.96,11.22,5
2023-01-30,132,Cereal_Product_32,Cereal,12.08,6.96,10.32,3
2023-01-31,132,Cereal_Product_32,Cereal,12.3,6.96,10.85,4
2023-02-01,132,Cereal_Product_32,Cereal,10.74,6.96,11.95,4
2023-02-02,132,Cereal_Product_32,Cereal,10.96,6.96,12.95,3
2023-02-03,132,Cereal_Product_32,Cereal,12.34,6.96,12.01,4
2023-02-04,132,Cereal_Product_32,Cereal,12.44,6.96,12.65,3
2023-02-05,132,Cereal_Product_32,Cereal,11.24,6.96,10.14,3
2023-02-06,132,Cereal_Product_32,Cereal,10.29,6.96,10.26,3
2023-02-07,132,Cereal_Product_32,Cereal,12.33,6.96,12.63,3
2023-02-08,132,Cereal_Product_32,Cereal,10.27,6.96,11.71,4
2023-02-09,132,Cereal_Product_32,Cereal,10.96,6.96,12.34,5
2023-02-10,132,Cereal_Product_32,Cereal,10.41,6.96,10.4,4
2023-02-11,132,Cereal_Product_32,Cereal,11.37,6.96,10.83,3
2023-02-12,132,Cereal_Product_32,Cereal,10.29,6.96,9.92,4
2023-02-13,132,Cereal_Product_32,Cereal,10.72,6.96,12.69,4
2023-02-14,132,Cereal_Product_32,Cereal,11.25,6.96,12.9,4
2023-02-15,132,Cereal_Product_32,Cereal,10.38,6.96,12.56,5
2023-02-16,132,Cereal_Product_32,Cereal,11.3,6.96,11.13,4
2023-02-17,132,Cereal_Product_32,Cereal,10.81,6.96,10.8,4
2023-02-18,132,Cereal_Product_32,Cereal,10.82,6.96,11.22,4
2023-02-19,132,Cereal_Product_32,Cereal,12.34,6.96,11.81,3
2023-02-20,132,Cereal_Product_32,Cereal,11.78,6.96,11.11,3
2023-02-21,132,Cereal_Product_32,Cereal,12.32,6.96,11.08,3
2023-02-22,132,Cereal_Product_32,Cereal,11.52,6.96,11.11,4
2023-02-23,132,Cereal_Product_32,Cereal,12.27,6.96,12.18,3
2023-02-24,132,Cereal_Product_32,Cereal,12.11,6.96,12.32,3
2023-02-25,132,Cereal_Product_32,Cereal,12.47,6.96,12.61,3
2023-02-26,132,Cereal_Product_32,Cereal,11.35,6.96,10.47,5
2023-02-27,132,Cereal_Product_32,Cereal,11.79,6.96,10.18,3
2023-02-28,132,Cereal_Product_32,Cereal,10.57,6.96,10.82,4
2023-03-01,132,Cereal_Product_32,Cereal,12.34,6.96,11.07,3
2023-03-02,132,Cereal_Product_32,Cereal,11.11,6.96,12.03,4
2023-03-03,132,Cereal_Product_32,Cereal,12.29,6.96,12.22,3
2023-03-04,132,Cereal_Product_32,Cereal,10.44,6.96,12.99,5
2023-03-05,132,Cereal_Product_32,Cereal,11.38,6.96,10.93,3
2023-03-06,132,Cereal_Product_32,Cereal,10.21,6.96,11.01,4
2023-03-07,132,Cereal_Product_32,Cereal,11.15,6.96,11.49,4
2023-03-08,132,Cereal_Product_32,Cereal,10.4,6.96,12.43,5
2023-03-09,132,Cereal_Product_32,Cereal,11.23,6.96,11.89,4
2023-03-10,132,Cereal_Product_32,Cereal,11.47,6.96,11.59,3
2023-03-11,132,Cereal_Product_32,Cereal,12.14,6.96,11.85,3
2023-03-12,132,Cereal_Product_32,Cereal,10.88,6.96,11.22,5
2023-03-13,132,Cereal_Product_32,Cereal,11.5,6.96,12.23,4
2023-03-14,132,Cereal_Product_32,Cereal,10.36,6.96,9.9,5
2023-03-15,132,Cereal_Product_32,Cereal,12.28,6.96,11.37,3
2023-03-16,132,Cereal_Product_32,Cereal,11.23,6.96,12.39,4
2023-03-17,132,Cereal_Product_32,Cereal,10.78,6.96,10.67,4
2023-03-18,132,Cereal_Product_32,Cereal,11.26,6.96,12.51,4
2023-03-19,132,Cereal_Product_32,Cereal,11.3,6.96,12.31,4
2023-03-20,132,Cereal_Product_32,Cereal,11.9,6.96,11.62,3
2023-03-21,132,Cereal_Product_32,Cereal,12.42,6.96,10.5,3
2023-03-22,132,Cereal_Product_32,Cereal,10.63,6.96,12.57,5
2023-03-23,132,Cereal_Product_32,Cereal,10.33,6.96,9.74,4
2023-03-24,132,Cereal_Product_32,Cereal,11.7,6.96,11.66,4
2023-03-25,132,Cereal_Product_32,Cereal,12.22,6.96,12.31,3
2023-03-26,132,Cereal_Product_32,Cereal,11.49,6.96,11.29,3
2023-03-27,132,Cereal_Product_32,Cereal,10.39,6.96,9.99,4
2023-03-28,132,Cereal_Product_32,Cereal,11.17,6.96,12.48,4
2023-03-29,132,Cereal_Product_32,Cereal,11.7,6.96,12.74,3
2023-03-30,132,Cereal_Product_32,Cereal,10.95,6.96,11.56,4
2023-03-31,132,Cereal_Product_32,Cereal,12.13,6.96,12.32,4
2023-04-01,132,Cereal_Product_32,Cereal,10.72,6.96,11.72,4
2023-04-02,132,Cereal_Product_32,Cereal,11.04,6.96,11.59,3
2023-04-03,132,Cereal_Product_32,Cereal,12.29,6.96,10.09,4
2023-04-04,132,Cereal_Product_32,Cereal,11.51,6.96,11.13,4
2023-04-05,132,Cereal_Product_32,Cereal,10.22,6.96,11.95,4
2023-04-06,132,Cereal_Product_32,Cereal,10.76,6.96,11.19,4
2023-04-07,132,Cereal_Product_32,Cereal,11.92,6.96,11.74,4
2023-04-08,132,Cereal_Product_32,Cereal,10.33,6.96,12.69,4
2023-04-09,132,Cereal_Product_32,Cereal,12.46,6.96,10.89,3
2023-04-10,132,Cereal_Product_32,Cereal,12.25,6.96,12.46,4
2023-04-11,132,Cereal_Product_32,Cereal,10.72,6.96,9.74,4
2023-04-12,132,Cereal_Product_32,Cereal,12.24,6.96,12.54,4
2023-04-13,132,Cereal_Product_32,Cereal,11.8,6.96,10.01,4
2023-04-14,132,Cereal_Product_32,Cereal,11.17,6.96,10.74,3
2023-04-15,132,Cereal_Product_32,Cereal,10.65,6.96,11.39,5
2023-04-16,132,Cereal_Product_32,Cereal,10.66,6.96,11.85,4
2023-04-17,132,Cereal_Product_32,Cereal,11.56,6.96,12.89,4
2023-04-18,132,Cereal_Product_32,Cereal,11.15,6.96,10.69,4
2023-04-19,132,Cereal_Product_32,Cereal,11.56,6.96,9.93,4
2023-04-20,132,Cereal_Product_32,Cereal,10.96,6.96,11.2,4
2023-04-21,132,Cereal_Product_32,Cereal,10.73,6.96,10.82,5
2023-04-22,132,Cereal_Product_32,Cereal,12.11,6.96,11.68,3
2023-04-23,132,Cereal_Product_32,Cereal,12.3,6.96,12.78,4
2023-04-24,132,Cereal_Product_32,Cereal,11.81,6.96,11.83,3
2023-04-25,132,Cereal_Product_32,Cereal,10.58,6.96,11.61,5
2023-04-26,132,Cereal_Product_32,Cereal,10.42,6.96,10.48,4
2023-04-27,132,Cereal_Product_32,Cereal,11.43,6.96,10.54,4
2023-04-28,132,Cereal_Product_32,Cereal,11.46,6.96,11.13,3
2023-04-29,132,Cereal_Product_32,Cereal,11.66,6.96,12.68,3
2023-04-30,132,Cereal_Product_32,Cereal,12.27,6.96,11.61,3
2023-05-01,132,Cereal_Product_32,Cereal,11.68,6.96,11.33,3
2023-05-02,132,Cereal_Product_32,Cereal,12.29,6.96,11.49,3
2023-05-03,132,Cereal_Product_32,Cereal,10.48,6.96,12.48,4
2023-05-04,132,Cereal_Product_32,Cereal,11.82,6.96,11.95,5
2023-05-05,132,Cereal_Product_32,Cereal,12.31,6.96,12.8,4
2023-05-06,132,Cereal_Product_32,Cereal,11.26,6.96,11.62,4
2023-05-07,132,Cereal_Product_32,Cereal,12.4,6.96,10.31,3
2023-05-08,132,Cereal_Product_32,Cereal,11.46,6.96,9.71,4
2023-05-09,132,Cereal_Product_32,Cereal,12.35,6.96,10.72,3
2023-05-10,132,Cereal_Product_32,Cereal,11.91,6.96,9.86,3
2023-05-11,132,Cereal_Product_32,Cereal,11.25,6.96,11.03,3
2023-05-12,132,Cereal_Product_32,Cereal,10.29,6.96,10.28,4
2023-05-13,132,Cereal_Product_32,Cereal,11.7,6.96,11.02,4
2023-05-14,132,Cereal_Product_32,Cereal,10.79,6.96,11.0,4
